"";"";"Acalypha";"Acnistus";"Alchornea";"Alnus";"Alternanthera";"Amaranthus";"Ambrosia";"Anemia";"Bursera";"Cactaceae";"Cecropia";"cf..Rhizophora";"Chamaesyce";"Conyza";"Croton";"Cryptocarpus";"Cuphea";"Cyathea";"Cyperaceae";"Fabaceae.undiff.";"Hedyosmum";"Hippomane";"Lycianthes";"Lycopodium";"Miconia";"Myrica";"Myrsine";"Myrtaceae";"Phyllanthus";"Pilea";"Plumbago";"Poaceae";"Podocarpus";"Polygonum";"Polypodium";"Scalesia.undiff.";"Scoparia";"Senna.obtusifolia";"Senna.undiff.";"Stachytarpheta";"Tournefortia.rufo.sericea";"Unknown..monolete.";"Utricularia";"Zanthoxylum";"Asteraceae.undiff.";"Ceiba";"Lantana";"Acanthaceae";"Lamiaceae.undiff.";"Platymiscium";"Apocynaceae";"cf..Cedrela";"Dodonaea.viscosa";"Sapindaceae.undiff.";"Rhynchosia";"Darwiniothamnus";"Cardiospermum";"Euphorbia";"Crotalaria";"Chiococca";"Solanum";"Portulaca";"Ipomoea";"Ilex";"Polygalaceae";"Cissus";"cf..Hippomane";"Scalesia.cf..S..affinis";"cf..Vitex";"Quercus";"cf..Melia";"Ericaceae";"Weinmannia";"cf..Gnaphalium";"Unknown.undiff.";"Scutia";"Piper";"Melia";"Meliaceae.undiff.";"Codia";"Aegiphila";"Pteridium";"cf..Gossypium";"Ochroma"
"21";3;0,0995305159004695;0,00657276999342723;0,00187793399812207;0,00845070399154929;0,0253521129746479;0,0056338029943662;0,00469483599530516;0,0056338029943662;0,00375586899624413;0;0;0;0,0112676059887324;0,0197183099802817;0,00751173699248826;0;0,000938966999061033;0,347417839652582;0,0178403759821596;0;0,00187793399812207;0,0028169009971831;0;0,0835680749164319;0,0112676059887324;0,000938966999061033;0,00657276999342723;0,00187793399812207;0;0,000938966999061033;0;0,0591549299408451;0;0,0150234739849765;0,000938966999061033;0,0262910799737089;0,00187793399812207;0;0;0;0,00375586899624413;0,203755868796244;0,00375586899624413;0,0056338029943662;0,0028169009971831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000938966999061033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"22";5;0,0381711411145134;0,00293624200880873;0,000419463001258389;0,00503355701510067;0,0201342280604027;0,000838926002516778;0,00293624200880873;0,0037751680113255;0,00125838900377517;0,000419463001258389;0;0;0,000419463001258389;0,00629194601887584;0,00209731500629195;0,000419463001258389;0,000838926002516778;0,405201343215604;0,0239093960717282;0,000838926002516778;0;0,00167785200503356;0,00125838900377517;0,0394295301182886;0,00419463101258389;0,00167785200503356;0,00125838900377517;0,000419463001258389;0,00125838900377517;0,00251677900755034;0;0,0297818790893456;0;0,00293624200880873;0,000838926002516778;0,00838926202516779;0,000419463001258389;0;0;0,00167785200503356;0,00125838900377517;0,374580538123742;0,00293624200880873;0,00209731500629195;0,00293624200880873;0;0;0;0;0;0;0;0;0;0;0,00209731500629195;0;0;0;0,000419463001258389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"23";7,5;0,0367012087797927;0,00388600997668394;0,000431778997409326;0,00734024195595855;0,0207253888756477;0;0,00302245298186528;0,000863557994818652;0,0017271159896373;0,000431778997409326;0;0,000863557994818652;0,00259067398445596;0,0064766839611399;0,000431778997409326;0;0,000431778997409326;0,424870463450777;0,0323834198056995;0;0;0,000431778997409326;0,000431778997409326;0,0440414507357513;0,0064766839611399;0,000863557994818652;0,000863557994818652;0,00259067398445596;0;0,00302245298186528;0,000863557994818652;0,018566493888601;0;0,00259067398445596;0,00129533699222798;0,00734024195595855;0;0;0,000431778997409326;0,00259067398445596;0,000431778997409326;0,353626940878238;0,00345423097927461;0,00129533699222798;0,0017271159896373;0;0,000431778997409326;0;0;0;0;0;0,000863557994818652;0;0;0,00129533699222798;0;0;0;0,000863557994818652;0;0,000431778997409326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";10;0,0834575267511178;0,00149031301341282;0,00223546902011922;0,00968703408718331;0,0350223553152012;0;0,00447093904023845;0,00223546902011922;0,00298062602682563;0;0;0,00223546902011922;0,00223546902011922;0,0111773471005961;0,00670640806035767;0;0;0,313710881823398;0,0320417292883756;0,00149031301341282;0,00372578203353204;0,00149031301341282;0;0,0551415804962742;0,00819672107377049;0,000745156006706404;0,00223546902011922;0,000745156006706404;0,00223546902011922;0,00223546902011922;0,000745156006706404;0,0350223553152012;0,000745156006706404;0,00596125205365127;0,000745156006706404;0,00745156506706409;0,000745156006706404;0;0;0,000745156006706404;0;0,342771985084948;0,00298062602682563;0,00372578203353204;0,00670640806035767;0;0,000745156006706404;0;0;0;0,000745156006706404;0;0,00149031301341282;0;0;0;0;0;0;0,000745156006706404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"25";14;0,0796201612388605;0,0036523010109569;0,00073046000219138;0,0109569030328707;0,0270270270810811;0,00073046000219138;0,00876552202629657;0,00292184100876552;0,00146092000438276;0;0;0;0,00073046000219138;0,00949598202848795;0,00219138100657414;0,00073046000219138;0;0,37034331711103;0,0314097880942294;0,00073046000219138;0;0,00146092000438276;0,00146092000438276;0,0701241782103725;0,00803506202410519;0;0,00146092000438276;0,00073046000219138;0,00073046000219138;0,00730460202191381;0;0,0299488680898466;0,00073046000219138;0,0036523010109569;0,00292184100876552;0,00511322101533966;0;0,00073046000219138;0;0,00073046000219138;0,00073046000219138;0,296566837889701;0,00219138100657414;0,00584368201753105;0,00657414201972243;0;0;0;0;0,00073046000219138;0;0;0;0;0;0;0;0;0;0,00073046000219138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"26";17;0,0979020976083916;0,00611888097552448;0;0,00874125896503497;0,0305944058776224;0,000874125996503496;0,00961538496153846;0,00437062898251748;0,000874125996503496;0;0;0,00174825199300699;0,000874125996503496;0,00874125896503497;0,00611888097552448;0,00174825199300699;0,000874125996503496;0,31993006872028;0,0288461538846154;0,000874125996503496;0,00262237798951049;0,00349650298601399;0,00174825199300699;0,0699300697202797;0,00786713296853147;0;0,00174825199300699;0,000874125996503496;0,00174825199300699;0,00349650298601399;0;0,0279720278881119;0;0,00524475497902098;0,00262237798951049;0,00611888097552448;0,000874125996503496;0,000874125996503496;0,00174825199300699;0,00262237798951049;0;0,312062935751748;0,00611888097552448;0,00262237798951049;0,00437062898251748;0;0,000874125996503496;0;0;0,000874125996503496;0;0;0,00174825199300699;0;0;0;0;0;0;0,000874125996503496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"27";19;0,111504424553982;0,00176991199292035;0,00442477898230088;0,0141592919433628;0,0362831858548673;0,00176991199292035;0,00353982298584071;0,00353982298584071;0,00353982298584071;0;0;0;0,00176991199292035;0,0115044249539823;0,00619468997522124;0;0;0,322123892711504;0,0283185838867257;0,000884955996460176;0,00176991199292035;0,000884955996460176;0;0,0628318577486726;0,00619468997522124;0;0,00530973497876106;0,00176991199292035;0,00265486698938053;0,00530973497876106;0;0,0309734508761062;0,000884955996460176;0,00265486698938053;0,000884955996460176;0,00973451296106195;0;0;0;0;0,00353982298584071;0,294690263821239;0,00796460196814159;0,00707964597168142;0,00176991199292035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00176991199292035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"28";21;0,137016574862983;0,00331491699668508;0;0,0198895029801105;0,0143646409856354;0,00220994499779005;0,0154696129845304;0,0187845299812155;0,00883977899116022;0,00110497199889503;0;0,00110497199889503;0,00110497199889503;0,0154696129845304;0,0121546959878453;0;0;0,501657458498343;0,0486187849513812;0,00110497199889503;0,00441988999558011;0,00441988999558011;0,00220994499779005;0,0950276239049724;0,0121546959878453;0,00220994499779005;0,00220994499779005;0,00331491699668508;0;0,00552486199447514;0;0,0220994479779005;0,00110497199889503;0,00331491699668508;0,00552486199447514;0,00552486199447514;0;0;0;0;0,00331491699668508;0,0143646409856354;0,00331491699668508;0,00441988999558011;0,00220994499779005;0;0;0;0;0;0;0;0,00110497199889503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29";23;0,288095238864286;0,00476190501428572;0,00238095200714286;0,0571428571714286;0,0452380951357143;0,00714285702142857;0,0119047620357143;0,00238095200714286;0,01666666705;0;0;0;0,00238095200714286;0,0523809521571429;0,0214285710642857;0;0,00238095200714286;0,0690476192071429;0,0119047620357143;0,00238095200714286;0,00476190501428572;0,00476190501428572;0,00476190501428572;0,126190476378571;0,0214285710642857;0,00238095200714286;0,00714285702142857;0,00952381002857143;0,00238095200714286;0,00714285702142857;0;0,0476190481428571;0,00238095200714286;0,00476190501428572;0;0,01666666705;0;0;0,00714285702142857;0,00476190501428572;0,00476190501428572;0,0666666672;0,00714285702142857;0,0190476190571429;0,00476190501428572;0;0,00476190501428572;0;0;0;0;0;0;0;0;0,0142857140428571;0;0;0;0,00238095200714286;0,00238095200714286;0;0;0;0,00238095200714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"30";26;0,151162791302326;0,00634249501268499;0,00211416500422833;0,0179704020359408;0,0507399581014799;0,00422833000845666;0,00634249501268499;0,00951374201902748;0,00739957701479915;0;0;0;0,00211416500422833;0,02536997905074;0,0116279070232558;0,00211416500422833;0,00317124700634249;0,137420719274841;0,0369978860739958;0,00105708200211416;0,00528541201057082;0,00528541201057082;0,00105708200211416;0,0465116280930233;0,0179704020359408;0,00105708200211416;0,00211416500422833;0,00845666001691332;0;0,00739957701479915;0;0,0338266380676533;0;0,00105708200211416;0,00528541201057082;0,0147991540295983;0,00105708200211416;0;0;0,00422833000845666;0,00211416500422833;0,348837209697674;0,00422833000845666;0,00634249501268499;0,00422833000845666;0,00105708200211416;0,00105708200211416;0;0;0;0;0;0;0;0;0;0,00105708200211416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"31";29;0,119873816520505;0,0031545739873817;0,0010515249957939;0,0262881178948475;0,0357518398569926;0,0042060989831756;0,00736067297055731;0,0021030489915878;0,0052576239789695;0;0;0;0,0010515249957939;0,0220820189116719;0,00946372196214511;0;0;0,284963195860147;0,0420609878317561;0;0,0010515249957939;0,0010515249957939;0,0010515249957939;0,021030493915878;0,00630914797476341;0,0010515249957939;0,0052576239789695;0,0052576239789695;0;0,0052576239789695;0;0,0220820189116719;0;0,0052576239789695;0,0042060989831756;0,0042060989831756;0,0031545739873817;0;0,0021030489915878;0,0010515249957939;0;0,324921134700315;0,0042060989831756;0,00841219796635121;0,0042060989831756;0,0010515249957939;0;0;0;0;0;0;0;0;0;0,0010515249957939;0;0;0;0,0021030489915878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"32";31;0,127771911255544;0,00211193200422386;0,00422386500844773;0,0179514260359029;0,0422386480844773;0,00211193200422386;0,00633579701267159;0,00211193200422386;0,0031678990063358;0;0;0;0,00105596600211193;0,0211193240422386;0,00527983101055966;0,00105596600211193;0;0,229144667458289;0,0485744460971489;0;0,0031678990063358;0,00633579701267159;0,00211193200422386;0,0232312570464625;0,00527983101055966;0,0031678990063358;0,0031678990063358;0,00527983101055966;0,0031678990063358;0,00211193200422386;0;0,0211193240422386;0;0,00211193200422386;0,00422386500844773;0,00950369601900739;0;0;0;0,00105596600211193;0,00211193200422386;0,370644139741288;0,00422386500844773;0,00844773001689546;0,00211193200422386;0;0;0;0;0;0;0;0;0;0;0,0031678990063358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"33";33;0,156716418783582;0,00621890503109453;0,00248756201243781;0,0186567160932836;0,0435323382176617;0;0,00373134301865671;0;0,00373134301865671;0;0;0;0,00248756201243781;0,0223880601119403;0,00746268703731344;0,0012437810062189;0;0,165422886827114;0,0547263682736318;0;0,0012437810062189;0,00248756201243781;0,0012437810062189;0,0223880601119403;0,00746268703731344;0;0;0,00497512402487562;0,0012437810062189;0,00497512402487562;0;0,0248756221243781;0;0,00497512402487562;0,00621890503109453;0,00621890503109453;0,00248756201243781;0;0,00248756201243781;0,00373134301865671;0,0012437810062189;0,389303484946517;0,00497512402487562;0,00497512402487562;0,00248756201243781;0;0,0012437810062189;0;0;0,0012437810062189;0;0;0,0012437810062189;0;0;0,00497512402487562;0;0;0;0,0012437810062189;0;0;0,0012437810062189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"34";35;0,135689851457241;0,00912200696351197;0,001140250995439;0,0205245149179019;0,0399087798403649;0,00342075298631699;0,00570125397719498;0,001140250995439;0,01140250895439;0;0;0;0,001140250995439;0,012542758949829;0,00912200696351197;0,001140250995439;0;0,197263397210946;0,0581527937673888;0;0,001140250995439;0,00228050199087799;0,001140250995439;0,013683009945268;0,013683009945268;0;0,00570125397719498;0,001140250995439;0,00342075298631699;0,00456100298175599;0;0,0330672748677309;0;0;0,00342075298631699;0,014823260940707;0;0;0;0;0;0,380843784476625;0,00228050199087799;0,00228050199087799;0,00228050199087799;0;0,001140250995439;0;0;0;0;0;0,001140250995439;0,001140250995439;0;0,001140250995439;0;0;0;0,001140250995439;0;0;0,001140250995439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"35";40;0,124434389124434;0,00452488700452489;0,00113122200113122;0,0214932130214932;0,0486425340486425;0,00339366500339367;0,00226244300226244;0;0,00339366500339367;0;0;0,00339366500339367;0;0,020361991020362;0,00904977400904977;0;0,00113122200113122;0,173076923173077;0,0384615380384615;0;0,00113122200113122;0,00452488700452489;0;0,0248868780248869;0,00904977400904977;0,00113122200113122;0,00565610900565611;0,00226244300226244;0;0,00904977400904977;0;0,0248868780248869;0,00113122200113122;0,00226244300226244;0,00904977400904977;0,0113122170113122;0;0;0;0,00226244300226244;0,00226244300226244;0,417420814417421;0,00339366500339367;0,00565610900565611;0,00226244300226244;0,00113122200113122;0;0;0;0;0;0;0;0;0;0,00226244300226244;0;0;0;0;0;0;0,00226244300226244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"36";43;0,103697023896303;0,00270513999729486;0,000901712999098287;0,0135256989864743;0,03155996396844;0,00450856599549143;0,000901712999098287;0,00270513999729486;0,00360685299639315;0;0;0;0,00180342699819657;0,012623985987376;0,00991884599008115;0,00180342699819657;0;0,319206491680794;0,0468890889531109;0,000901712999098287;0,00450856599549143;0,00541027999458972;0,000901712999098287;0,0135256989864743;0,00360685299639315;0;0,00180342699819657;0,00450856599549143;0,00180342699819657;0,00721370599278629;0;0,0342651039657349;0,00180342699819657;0,00180342699819657;0,00450856599549143;0,00811541899188458;0,000901712999098287;0;0;0;0,00721370599278629;0,319206491680794;0,00180342699819657;0,00811541899188458;0,00360685299639315;0;0,00180342699819657;0;0;0,000901712999098287;0;0;0;0;0;0,00360685299639315;0;0;0;0;0,000901712999098287;0;0;0;0;0,000901712999098287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"37";45;0,0936613057190161;0,00662251698013245;0,00189214799432356;0,0160832539517502;0,034058656897824;0,00189214799432356;0,00567644298297067;0,000946073997161778;0,00378429498864711;0;0;0;0,000946073997161778;0,0160832539517502;0,0132450329602649;0;0,000946073997161778;0,321665089035005;0,0463576158609271;0,000946073997161778;0,00283822099148534;0,00283822099148534;0;0,0236518449290445;0,00283822099148534;0,000946073997161778;0,00189214799432356;0,00378429498864711;0,00189214799432356;0,00473036898580889;0;0,0217596969347209;0;0,00378429498864711;0,00283822099148534;0,00283822099148534;0,00189214799432356;0;0;0,00283822099148534;0,00473036898580889;0,326395458020814;0,00378429498864711;0,00473036898580889;0,000946073997161778;0,000946073997161778;0,000946073997161778;0;0;0;0,000946073997161778;0;0;0;0,000946073997161778;0,00567644298297067;0;0;0;0,00189214799432356;0;0;0;0;0;0;0,000946073997161778;0,000946073997161778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"38";47;0,112159329448637;0,00209643600838574;0;0,0199161430796646;0,0513626832054507;0,00314465401257862;0,00419287201677149;0,00104821800419287;0,00314465401257862;0,00104821800419287;0;0,00104821800419287;0,00104821800419287;0,0178197060712788;0,00524109002096436;0;0,00104821800419287;0,198113208792453;0,049266247197065;0,00104821800419287;0,00209643600838574;0,00314465401257862;0,00104821800419287;0,0230607970922432;0,00628930802515723;0,00209643600838574;0,00628930802515723;0,0073375260293501;0,00209643600838574;0,00943396203773585;0;0,0178197060712788;0,00104821800419287;0;0,00524109002096436;0,0136268340545073;0,00104821800419287;0;0,00104821800419287;0,00104821800419287;0,00419287201677149;0,40146750660587;0,00419287201677149;0,0073375260293501;0,00209643600838574;0;0;0;0;0;0;0;0;0;0;0,00209643600838574;0;0;0;0,00209643600838574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"39";50;0,0829315334975892;0,00675024104050145;0,00096432000578592;0,0163934430983607;0,0520732883124397;0,00289296001735776;0,00482160102892961;0,00192864001157184;0,00192864001157184;0;0;0,00289296001735776;0,00192864001157184;0,0212150431272903;0,00289296001735776;0;0;0,301832209810993;0,0549662493297975;0;0,00096432000578592;0,00385728102314369;0,00289296001735776;0,0154291220925747;0,0106075220636451;0,00096432000578592;0,00192864001157184;0,00482160102892961;0,00192864001157184;0,00192864001157184;0;0,0221793641330762;0;0,00482160102892961;0,00096432000578592;0,00482160102892961;0,00289296001735776;0;0,00096432000578592;0,00096432000578592;0;0,351012538106075;0;0,00289296001735776;0,00192864001157184;0;0,00096432000578592;0;0;0;0;0;0;0;0;0,00192864001157184;0;0;0;0,00192864001157184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"40";55;0,0956097553307317;0,00195121998634146;0,00097560999317073;0,0224390238429268;0,0497560976517073;0;0,00390243897268293;0,00097560999317073;0,00878048793853658;0;0;0;0,00097560999317073;0,0136585369043902;0,00780487794536585;0;0,00195121998634146;0,273170730087805;0,0331707317678049;0;0,00390243897268293;0;0,00097560999317073;0,0117073169180488;0,00975609793170731;0,00097560999317073;0;0,00390243897268293;0,00487804896585366;0,00585365895902439;0;0,025365853822439;0,00097560999317073;0,00097560999317073;0,00487804896585366;0,00780487794536585;0;0;0;0,00097560999317073;0,00097560999317073;0,379512192343415;0,00390243897268293;0,00682926795219512;0,0029268289795122;0;0,00195121998634146;0;0;0;0;0;0;0;0;0,00195121998634146;0,00097560999317073;0;0;0,00097560999317073;0;0;0;0;0;0;0,00097560999317073;0;0,00097560999317073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"41";58;0,0888681011777362;0,00654817601309635;0;0,0336763330673527;0,0598690361197381;0;0,00467726800935454;0,00280636100561272;0,00467726800935454;0;0;0,000935454001870908;0,00187090700374181;0,0196445280392891;0,00467726800935454;0;0,000935454001870908;0,288119738576239;0,0439663240879326;0;0;0,000935454001870908;0,000935454001870908;0,0121608980243218;0,00561272201122544;0;0,00187090700374181;0,00187090700374181;0,00187090700374181;0,00561272201122544;0;0,0233863420467727;0;0,00187090700374181;0,00187090700374181;0,00654817601309635;0,000935454001870908;0;0,000935454001870908;0;0,000935454001870908;0,363891487727783;0;0,000935454001870908;0,00280636100561272;0;0;0;0;0;0;0;0;0;0;0,00187090700374181;0;0;0;0,000935454001870908;0;0;0;0;0;0;0;0;0;0,000935454001870908;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"42";61;0,15181518230363;0,00825082501650165;0,00165016500330033;0,014851485029703;0,0891089111782178;0,00165016500330033;0,0115511550231023;0,00330033000660066;0,00825082501650165;0;0;0;0,00330033000660066;0,0313531350627063;0,00495049500990099;0;0,00165016500330033;0,40099009980198;0,0907590761815182;0;0,00495049500990099;0;0,00495049500990099;0,024752475049505;0,00495049500990099;0,00165016500330033;0,00165016500330033;0,00660066001320132;0;0,0181518150363036;0;0,0346534650693069;0,00330033000660066;0,00330033000660066;0,00495049500990099;0,0115511550231023;0;0;0;0;0,00825082501650165;0,00990099001980198;0,00165016500330033;0,00825082501650165;0,00165016500330033;0;0;0;0;0;0,00330033000660066;0;0;0;0;0,00990099001980198;0;0;0;0;0,00660066001320132;0;0;0;0;0;0;0;0;0;0,00165016500330033;0;0;0;0;0;0;0;0;0;0;0;0;0
"43";64;0,103104213824834;0,00665188505321508;0,00110864700886918;0,0177383591419069;0,0421286033370288;0,00221729501773836;0,00443459003547672;0,00110864700886918;0,00443459003547672;0;0;0;0;0,0365853662926829;0,0055432370443459;0;0;0,0920177387361419;0,0399113083192905;0;0,00221729501773836;0;0,00221729501773836;0,0232815961862528;0,012195122097561;0,00221729501773836;0,00110864700886918;0,00443459003547672;0,00776053206208426;0,00443459003547672;0;0,0365853662926829;0;0,00110864700886918;0,00110864700886918;0,0055432370443459;0,00110864700886918;0,00110864700886918;0;0,00332594202660754;0,00332594202660754;0,497782708982262;0,00110864700886918;0,012195122097561;0,00443459003547672;0;0,00110864700886918;0;0;0;0;0,00110864700886918;0,00110864700886918;0;0;0,0055432370443459;0;0;0;0,00110864700886918;0;0;0,00110864700886918;0;0;0;0,00110864700886918;0,00110864700886918;0,00110864700886918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"44";67;0,114519426770961;0,00817995898364008;0;0,0214723929570552;0,0644171778711657;0,00204498999591002;0,00817995898364008;0,00102249499795501;0,0122699389754601;0,00102249499795501;0;0;0;0,0132924339734151;0,00511247398977505;0;0;0,209611451580777;0,0419222899161554;0;0,00102249499795501;0,00102249499795501;0;0,0102249489795501;0,00408997999182004;0;0,00102249499795501;0,00511247398977505;0,00511247398977505;0,00306748499386503;0;0,0224948879550102;0;0,00102249499795501;0,00204498999591002;0,00613496898773006;0;0;0;0;0,00204498999591002;0,412065439175869;0,00613496898773006;0,00613496898773006;0,00102249499795501;0;0;0;0;0;0;0;0;0;0;0,00306748499386503;0;0;0;0;0;0;0,00102249499795501;0;0;0;0,00204498999591002;0;0,00102249499795501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"45";74;0,108602151108602;0,00967741900967742;0,00645161300645161;0,0215053760215054;0,0795698920795699;0,00215053800215054;0,00860215100860215;0,00322580600322581;0,00537634400537634;0;0;0;0,00322580600322581;0,0139784950139785;0,00537634400537634;0;0,00107526900107527;0,145161290145161;0,0591397850591398;0;0,00107526900107527;0;0;0,016129032016129;0,00430107500430107;0;0;0,00430107500430107;0,00107526900107527;0,00215053800215054;0;0,0473118280473118;0;0,00537634400537634;0,00645161300645161;0,0129032260129032;0;0;0;0,00215053800215054;0,00322580600322581;0,407526882407527;0,00430107500430107;0,00430107500430107;0;0;0;0;0;0;0;0;0;0;0;0,00322580600322581;0;0;0;0;0,00107526900107527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"46";80;0,114077670114078;0,0121359220121359;0,00364077700364078;0,0206310680206311;0,059466019059466;0;0,00970873800970874;0;0,00242718400242718;0;0;0;0,00364077700364078;0,0109223300109223;0,00849514600849515;0;0;0,149271845149272;0,0740291260740291;0;0,00242718400242718;0,00364077700364078;0,00121359200121359;0,0133495150133495;0,0109223300109223;0;0,00121359200121359;0,00970873800970874;0,00485436900485437;0,00849514600849515;0;0,0339805830339806;0;0,00242718400242718;0,00242718400242718;0,00849514600849515;0;0;0;0,00606796100606796;0,00242718400242718;0,396844660396845;0,00242718400242718;0,00485436900485437;0,00364077700364078;0;0;0;0;0;0;0;0;0;0;0,00485436900485437;0;0;0;0,00364077700364078;0;0;0;0;0;0;0;0,00121359200121359;0;0;0;0,00121359200121359;0,00121359200121359;0;0;0;0;0;0;0;0;0;0;0
"47";84;0,0888888890888889;0,00505050500505051;0,0020202020020202;0,0212121210212121;0,0545454550545455;0,0030303030030303;0,00707070700707071;0,0010101010010101;0,0020202020020202;0;0;0;0,0010101010010101;0,0131313130131313;0,00808080800808081;0;0,0010101010010101;0,20505050520505;0,0636363640636364;0,0010101010010101;0,0040404040040404;0,0020202020020202;0,0010101010010101;0,00909090900909091;0,00606060600606061;0,0010101010010101;0,0010101010010101;0,0020202020020202;0,0040404040040404;0,00808080800808081;0;0,0313131310313131;0;0,0030303030030303;0;0,00606060600606061;0,0020202020020202;0;0,0010101010010101;0,0040404040040404;0,00505050500505051;0,408080808408081;0,0020202020020202;0,00808080800808081;0,0020202020020202;0;0;0;0;0;0,0010101010010101;0;0;0;0;0,00707070700707071;0;0;0;0;0;0;0,0010101010010101;0;0;0;0;0,0010101010010101;0,0010101010010101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"48";89;0,095343681286031;0,0077605320232816;0;0,0210643020631929;0,0598669621796009;0;0,00110864700332594;0,00221729500665189;0,00665188501995565;0;0;0;0;0,018847007056541;0,00554323701662971;0;0;0,215077605645233;0,0654102001962306;0,00110864700332594;0,00110864700332594;0,00110864700332594;0,00221729500665189;0,0110864750332594;0,0077605320232816;0,00221729500665189;0;0,0077605320232816;0,00443459001330377;0,00886918002660754;0;0,0365853661097561;0,00110864700332594;0,00221729500665189;0,00110864700332594;0,0077605320232816;0;0;0;0,00665188501995565;0,00554323701662971;0,366962307100887;0,00332594200997783;0,0077605320232816;0;0;0;0;0;0;0;0;0;0;0;0,00886918002660754;0;0;0,00110864700332594;0,00110864700332594;0,00110864700332594;0;0,00110864700332594;0;0;0;0;0,00110864700332594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"49";93;0,0893743787318769;0,00695134097914598;0;0,0148957299553128;0,0605759678182721;0,000993048997020853;0,0109235349672294;0;0,00595829198212512;0,000993048997020853;0;0;0;0,0109235349672294;0,00297914599106256;0;0;0,236345580290963;0,0615690168152929;0;0,00297914599106256;0;0,00198609699404171;0,00893743797318769;0,00496524298510427;0,000993048997020853;0,000993048997020853;0,00397219498808342;0,000993048997020853;0,00397219498808342;0;0,0268123139195631;0,000993048997020853;0,000993048997020853;0,00397219498808342;0,00794438897616683;0;0;0;0,00297914599106256;0,00496524298510427;0,394240316817279;0,00198609699404171;0,0119165839642502;0,00397219498808342;0;0,000993048997020853;0;0;0;0,000993048997020853;0;0;0;0;0,00297914599106256;0;0;0;0,00198609699404171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"50";98;0,0979325353917301;0,00435255701741023;0,00108813900435256;0,0130576710522307;0,066376496265506;0;0,00544069602176278;0;0,00870511403482046;0;0;0;0,00108813900435256;0,0108813930435256;0,00544069602176278;0;0;0,215451578861806;0,04678998918716;0;0;0,00652883602611534;0;0,0206746460826986;0,00544069602176278;0,00108813900435256;0;0,00326441801305767;0,00108813900435256;0,00870511403482046;0;0,0315560391262242;0;0,00326441801305767;0;0,00544069602176278;0;0;0;0,00652883602611534;0,00217627900870512;0,409140371636561;0,00217627900870512;0,00544069602176278;0,00326441801305767;0;0;0;0;0;0;0;0;0;0;0,00544069602176278;0;0;0;0,00108813900435256;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00108813900435256;0;0;0;0;0;0;0;0;0;0
